obj_id,sketch_id,obj_filename,sket_filename,text_id,tex
a64e0155977494f6,f056a90fff840586,a64e0155977494f6.obj,f056a90fff840586.jpg,7e152b8777567599,A Bengal tiger is standing to watch the prey
15b3a52de1d155f8,0e674b33c711ebc8,15b3a52de1d155f8.obj,0e674b33c711ebc8.jpg,7e152b8777567599,A Bengal tiger is standing to watch the prey
15b3a52de1d155f8,f056a90fff840586,15b3a52de1d155f8.obj,f056a90fff840586.jpg,7e152b8777567599,A Bengal tiger is standing to watch the prey
aa5750ffc43bcc18,0e674b33c711ebc8,aa5750ffc43bcc18.obj,0e674b33c711ebc8.jpg,7e152b8777567599,A Bengal tiger is standing to watch the prey
aa5750ffc43bcc18,f056a90fff840586,aa5750ffc43bcc18.obj,f056a90fff840586.jpg,7e152b8777567599,A Bengal tiger is standing to watch the prey
5e9c1bf43507f405,0ed0deca9979f0ed,5e9c1bf43507f405.obj,0ed0deca9979f0ed.jpg,e71d009cbbd99d85,A young Bornean orangutan is standing and playing in the forest canopy
5e9c1bf43507f405,83eaf255c4780596,5e9c1bf43507f405.obj,83eaf255c4780596.jpg,e71d009cbbd99d85,A young Bornean orangutan is standing and playing in the forest canopy
c423400504d96338,0ed0deca9979f0ed,c423400504d96338.obj,0ed0deca9979f0ed.jpg,e71d009cbbd99d85,A young Bornean orangutan is standing and playing in the forest canopy
c423400504d96338,83eaf255c4780596,c423400504d96338.obj,83eaf255c4780596.jpg,e71d009cbbd99d85,A young Bornean orangutan is standing and playing in the forest canopy
73796850790b70ca,0ed0deca9979f0ed,73796850790b70ca.obj,0ed0deca9979f0ed.jpg,e71d009cbbd99d85,A young Bornean orangutan is standing and playing in the forest canopy
73796850790b70ca,83eaf255c4780596,73796850790b70ca.obj,83eaf255c4780596.jpg,e71d009cbbd99d85,A young Bornean orangutan is standing and playing in the forest canopy
426a1b89dcfa2b6d,0ed0deca9979f0ed,426a1b89dcfa2b6d.obj,0ed0deca9979f0ed.jpg,e71d009cbbd99d85,A young Bornean orangutan is standing and playing in the forest canopy
426a1b89dcfa2b6d,83eaf255c4780596,426a1b89dcfa2b6d.obj,83eaf255c4780596.jpg,e71d009cbbd99d85,A young Bornean orangutan is standing and playing in the forest canopy
afb4aa409ce3ba60,0f6515298b18c2d6,afb4aa409ce3ba60.obj,0f6515298b18c2d6.jpg,3348435fbd0a3121,A juvenile cassowary is finding food
afb4aa409ce3ba60,4168963b990e062b,afb4aa409ce3ba60.obj,4168963b990e062b.jpg,3348435fbd0a3121,A juvenile cassowary is finding food
592aba62e8462b16,0f6515298b18c2d6,592aba62e8462b16.obj,0f6515298b18c2d6.jpg,3348435fbd0a3121,A juvenile cassowary is finding food
592aba62e8462b16,4168963b990e062b,592aba62e8462b16.obj,4168963b990e062b.jpg,3348435fbd0a3121,A juvenile cassowary is finding food
b54319c9bb0ede4d,0f6515298b18c2d6,b54319c9bb0ede4d.obj,0f6515298b18c2d6.jpg,3348435fbd0a3121,A juvenile cassowary is finding food
b54319c9bb0ede4d,4168963b990e062b,b54319c9bb0ede4d.obj,4168963b990e062b.jpg,3348435fbd0a3121,A juvenile cassowary is finding food
0ac1112120f956e6,0f6515298b18c2d6,0ac1112120f956e6.obj,0f6515298b18c2d6.jpg,3348435fbd0a3121,A juvenile cassowary is finding food
0ac1112120f956e6,4168963b990e062b,0ac1112120f956e6.obj,4168963b990e062b.jpg,3348435fbd0a3121,A juvenile cassowary is finding food
f30a9b11844c24b0,104fefed2158ccf5,f30a9b11844c24b0.obj,104fefed2158ccf5.jpg,0e5e5d21659dbe17,A female cheetah is moving around to find water
f30a9b11844c24b0,9c91e244378d10e8,f30a9b11844c24b0.obj,9c91e244378d10e8.jpg,0e5e5d21659dbe17,A female cheetah is moving around to find water
b141dda23578766d,104fefed2158ccf5,b141dda23578766d.obj,104fefed2158ccf5.jpg,0e5e5d21659dbe17,A female cheetah is moving around to find water
b141dda23578766d,9c91e244378d10e8,b141dda23578766d.obj,9c91e244378d10e8.jpg,0e5e5d21659dbe17,A female cheetah is moving around to find water
0449f665c5c7d649,104fefed2158ccf5,0449f665c5c7d649.obj,104fefed2158ccf5.jpg,0e5e5d21659dbe17,A female cheetah is moving around to find water
0449f665c5c7d649,9c91e244378d10e8,0449f665c5c7d649.obj,9c91e244378d10e8.jpg,0e5e5d21659dbe17,A female cheetah is moving around to find water
819367dceddb838b,19e9e7cc69736b3c,819367dceddb838b.obj,19e9e7cc69736b3c.jpg,c8b07c3741bb4fc8,A male Bactrian camel is foraging for vegetation
819367dceddb838b,2cb6bc62e0c506b5,819367dceddb838b.obj,2cb6bc62e0c506b5.jpg,c8b07c3741bb4fc8,A male Bactrian camel is foraging for vegetation
819367dceddb838b,fcd5bdb5cc2ef0ae,819367dceddb838b.obj,fcd5bdb5cc2ef0ae.jpg,c8b07c3741bb4fc8,A male Bactrian camel is foraging for vegetation
74703abba6aed00b,19e9e7cc69736b3c,74703abba6aed00b.obj,19e9e7cc69736b3c.jpg,c8b07c3741bb4fc8,A male Bactrian camel is foraging for vegetation
74703abba6aed00b,2cb6bc62e0c506b5,74703abba6aed00b.obj,2cb6bc62e0c506b5.jpg,c8b07c3741bb4fc8,A male Bactrian camel is foraging for vegetation
74703abba6aed00b,fcd5bdb5cc2ef0ae,74703abba6aed00b.obj,fcd5bdb5cc2ef0ae.jpg,c8b07c3741bb4fc8,A male Bactrian camel is foraging for vegetation
6585855871402772,19e9e7cc69736b3c,6585855871402772.obj,19e9e7cc69736b3c.jpg,c8b07c3741bb4fc8,A male Bactrian camel is foraging for vegetation
6585855871402772,2cb6bc62e0c506b5,6585855871402772.obj,2cb6bc62e0c506b5.jpg,c8b07c3741bb4fc8,A male Bactrian camel is foraging for vegetation
6585855871402772,fcd5bdb5cc2ef0ae,6585855871402772.obj,fcd5bdb5cc2ef0ae.jpg,c8b07c3741bb4fc8,A male Bactrian camel is foraging for vegetation
5192c45bf1ce718c,1e97b3b7b6603091,5192c45bf1ce718c.obj,1e97b3b7b6603091.jpg,22b31b3cf19cdb7f,A juvenile black wildebeest is running to the lake
5192c45bf1ce718c,564d699790e18d3c,5192c45bf1ce718c.obj,564d699790e18d3c.jpg,22b31b3cf19cdb7f,A juvenile black wildebeest is running to the lake
ed2b9dbd5a8d4f91,1e97b3b7b6603091,ed2b9dbd5a8d4f91.obj,1e97b3b7b6603091.jpg,22b31b3cf19cdb7f,A juvenile black wildebeest is running to the lake
ed2b9dbd5a8d4f91,564d699790e18d3c,ed2b9dbd5a8d4f91.obj,564d699790e18d3c.jpg,22b31b3cf19cdb7f,A juvenile black wildebeest is running to the lake
59400f104fce28c2,1e97b3b7b6603091,59400f104fce28c2.obj,1e97b3b7b6603091.jpg,22b31b3cf19cdb7f,A juvenile black wildebeest is running to the lake
59400f104fce28c2,564d699790e18d3c,59400f104fce28c2.obj,564d699790e18d3c.jpg,22b31b3cf19cdb7f,A juvenile black wildebeest is running to the lake
ae09892d3ad04b4b,24bebcfbcaa4b12e,ae09892d3ad04b4b.obj,24bebcfbcaa4b12e.jpg,5c7bbf629c64b765,A male Bornean orangutan is looking for food near the stream
ae09892d3ad04b4b,6ef0b40fa176ac70,ae09892d3ad04b4b.obj,6ef0b40fa176ac70.jpg,5c7bbf629c64b765,A male Bornean orangutan is looking for food near the stream
ae09892d3ad04b4b,9d057380af7f8229,ae09892d3ad04b4b.obj,9d057380af7f8229.jpg,5c7bbf629c64b765,A male Bornean orangutan is looking for food near the stream
88fe8b2185d4feb6,24bebcfbcaa4b12e,88fe8b2185d4feb6.obj,24bebcfbcaa4b12e.jpg,5c7bbf629c64b765,A male Bornean orangutan is looking for food near the stream
88fe8b2185d4feb6,6ef0b40fa176ac70,88fe8b2185d4feb6.obj,6ef0b40fa176ac70.jpg,5c7bbf629c64b765,A male Bornean orangutan is looking for food near the stream
88fe8b2185d4feb6,9d057380af7f8229,88fe8b2185d4feb6.obj,9d057380af7f8229.jpg,5c7bbf629c64b765,A male Bornean orangutan is looking for food near the stream
11e16848f8de0a7b,24bebcfbcaa4b12e,11e16848f8de0a7b.obj,24bebcfbcaa4b12e.jpg,5c7bbf629c64b765,A male Bornean orangutan is looking for food near the stream
11e16848f8de0a7b,6ef0b40fa176ac70,11e16848f8de0a7b.obj,6ef0b40fa176ac70.jpg,5c7bbf629c64b765,A male Bornean orangutan is looking for food near the stream
11e16848f8de0a7b,9d057380af7f8229,11e16848f8de0a7b.obj,9d057380af7f8229.jpg,5c7bbf629c64b765,A male Bornean orangutan is looking for food near the stream
7aa6307caf88079d,254eafbab701386d,7aa6307caf88079d.obj,254eafbab701386d.jpg,525512e84f2bbc4e,A female babirusa is walking around the forest to find prey
7aa6307caf88079d,7d7526004f6673ca,7aa6307caf88079d.obj,7d7526004f6673ca.jpg,525512e84f2bbc4e,A female babirusa is walking around the forest to find prey
7e425f2c7bd1de87,254eafbab701386d,7e425f2c7bd1de87.obj,254eafbab701386d.jpg,525512e84f2bbc4e,A female babirusa is walking around the forest to find prey
7e425f2c7bd1de87,7d7526004f6673ca,7e425f2c7bd1de87.obj,7d7526004f6673ca.jpg,525512e84f2bbc4e,A female babirusa is walking around the forest to find prey
7907e0dc70c44f92,254eafbab701386d,7907e0dc70c44f92.obj,254eafbab701386d.jpg,525512e84f2bbc4e,A female babirusa is walking around the forest to find prey
7907e0dc70c44f92,7d7526004f6673ca,7907e0dc70c44f92.obj,7d7526004f6673ca.jpg,525512e84f2bbc4e,A female babirusa is walking around the forest to find prey
bffcd34d68d28303,254eafbab701386d,bffcd34d68d28303.obj,254eafbab701386d.jpg,525512e84f2bbc4e,A female babirusa is walking around the forest to find prey
bffcd34d68d28303,7d7526004f6673ca,bffcd34d68d28303.obj,7d7526004f6673ca.jpg,525512e84f2bbc4e,A female babirusa is walking around the forest to find prey
5a47b8a4ad093e6c,2704cbf6b6d342ee,5a47b8a4ad093e6c.obj,2704cbf6b6d342ee.jpg,e27877b96a4abea2,A big gemsbok is standing beside the waterfall
5a47b8a4ad093e6c,be49351b5c4c2e12,5a47b8a4ad093e6c.obj,be49351b5c4c2e12.jpg,e27877b96a4abea2,A big gemsbok is standing beside the waterfall
bcfec2a2e7d4336a,28968135d005c606,bcfec2a2e7d4336a.obj,28968135d005c606.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
bcfec2a2e7d4336a,347cab418dff6619,bcfec2a2e7d4336a.obj,347cab418dff6619.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
bcfec2a2e7d4336a,5ad5181689668582,bcfec2a2e7d4336a.obj,5ad5181689668582.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
e76f366074e000b0,28968135d005c606,e76f366074e000b0.obj,28968135d005c606.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
e76f366074e000b0,347cab418dff6619,e76f366074e000b0.obj,347cab418dff6619.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
e76f366074e000b0,5ad5181689668582,e76f366074e000b0.obj,5ad5181689668582.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
57b24bbdb0c2985f,28968135d005c606,57b24bbdb0c2985f.obj,28968135d005c606.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
57b24bbdb0c2985f,347cab418dff6619,57b24bbdb0c2985f.obj,347cab418dff6619.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
57b24bbdb0c2985f,5ad5181689668582,57b24bbdb0c2985f.obj,5ad5181689668582.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
9047b88a1daca816,28968135d005c606,9047b88a1daca816.obj,28968135d005c606.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
9047b88a1daca816,347cab418dff6619,9047b88a1daca816.obj,347cab418dff6619.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
9047b88a1daca816,5ad5181689668582,9047b88a1daca816.obj,5ad5181689668582.jpg,3f4aeddbf84a3ba1,A Formosan black bear is seeking shelter in dens
6929c827e1ce8419,3460cf26dabd232f,6929c827e1ce8419.obj,3460cf26dabd232f.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
6929c827e1ce8419,920d0233669b8007,6929c827e1ce8419.obj,920d0233669b8007.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
6929c827e1ce8419,f87d5ebfae6b0f11,6929c827e1ce8419.obj,f87d5ebfae6b0f11.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
d5ce39428399616c,3460cf26dabd232f,d5ce39428399616c.obj,3460cf26dabd232f.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
d5ce39428399616c,920d0233669b8007,d5ce39428399616c.obj,920d0233669b8007.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
d5ce39428399616c,f87d5ebfae6b0f11,d5ce39428399616c.obj,f87d5ebfae6b0f11.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
03b5427c9cbad7df,3460cf26dabd232f,03b5427c9cbad7df.obj,3460cf26dabd232f.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
03b5427c9cbad7df,920d0233669b8007,03b5427c9cbad7df.obj,920d0233669b8007.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
03b5427c9cbad7df,f87d5ebfae6b0f11,03b5427c9cbad7df.obj,f87d5ebfae6b0f11.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
40ffabf8d9949b3a,3460cf26dabd232f,40ffabf8d9949b3a.obj,3460cf26dabd232f.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
40ffabf8d9949b3a,920d0233669b8007,40ffabf8d9949b3a.obj,920d0233669b8007.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
40ffabf8d9949b3a,f87d5ebfae6b0f11,40ffabf8d9949b3a.obj,f87d5ebfae6b0f11.jpg,9ce9e933ef4f7ef6,An Aldabra giant tortoise is resting and sunbathing
eb2ca1b686cec5b6,35901fcbe0a2d90c,eb2ca1b686cec5b6.obj,35901fcbe0a2d90c.jpg,958da55b0d75abfc,A bear is roaring and lunging forward
eb2ca1b686cec5b6,783ac99bb7f48124,eb2ca1b686cec5b6.obj,783ac99bb7f48124.jpg,958da55b0d75abfc,A bear is roaring and lunging forward
eb2ca1b686cec5b6,8f3d320e6bfdb9c4,eb2ca1b686cec5b6.obj,8f3d320e6bfdb9c4.jpg,958da55b0d75abfc,A bear is roaring and lunging forward
4c142b488845264b,35901fcbe0a2d90c,4c142b488845264b.obj,35901fcbe0a2d90c.jpg,958da55b0d75abfc,A bear is roaring and lunging forward
4c142b488845264b,783ac99bb7f48124,4c142b488845264b.obj,783ac99bb7f48124.jpg,958da55b0d75abfc,A bear is roaring and lunging forward
4c142b488845264b,8f3d320e6bfdb9c4,4c142b488845264b.obj,8f3d320e6bfdb9c4.jpg,958da55b0d75abfc,A bear is roaring and lunging forward
876489950e67fe4b,4e72f96a26936634,876489950e67fe4b.obj,4e72f96a26936634.jpg,24eb507b06b6d4ad,A male Baird tapir is seeking out water
876489950e67fe4b,5bc23aeaabd17055,876489950e67fe4b.obj,5bc23aeaabd17055.jpg,24eb507b06b6d4ad,A male Baird tapir is seeking out water
05c7a6c16b69e4b0,4e72f96a26936634,05c7a6c16b69e4b0.obj,4e72f96a26936634.jpg,24eb507b06b6d4ad,A male Baird tapir is seeking out water
05c7a6c16b69e4b0,5bc23aeaabd17055,05c7a6c16b69e4b0.obj,5bc23aeaabd17055.jpg,24eb507b06b6d4ad,A male Baird tapir is seeking out water
c6a64b1fd1e8cd43,4e72f96a26936634,c6a64b1fd1e8cd43.obj,4e72f96a26936634.jpg,24eb507b06b6d4ad,A male Baird tapir is seeking out water
c6a64b1fd1e8cd43,5bc23aeaabd17055,c6a64b1fd1e8cd43.obj,5bc23aeaabd17055.jpg,24eb507b06b6d4ad,A male Baird tapir is seeking out water
e8626631698592a7,569ac422d1941ed6,e8626631698592a7.obj,569ac422d1941ed6.jpg,7484d26bce2b2555,A giant anteater is resting in a sheltered area
e8626631698592a7,f48b2ad121264ec4,e8626631698592a7.obj,f48b2ad121264ec4.jpg,7484d26bce2b2555,A giant anteater is resting in a sheltered area
6beb33f61a648b30,569ac422d1941ed6,6beb33f61a648b30.obj,569ac422d1941ed6.jpg,7484d26bce2b2555,A giant anteater is resting in a sheltered area
6beb33f61a648b30,f48b2ad121264ec4,6beb33f61a648b30.obj,f48b2ad121264ec4.jpg,7484d26bce2b2555,A giant anteater is resting in a sheltered area
9c0ccaca4f7af75d,569ac422d1941ed6,9c0ccaca4f7af75d.obj,569ac422d1941ed6.jpg,7484d26bce2b2555,A giant anteater is resting in a sheltered area
9c0ccaca4f7af75d,f48b2ad121264ec4,9c0ccaca4f7af75d.obj,f48b2ad121264ec4.jpg,7484d26bce2b2555,A giant anteater is resting in a sheltered area
b5f24bcd658e3bd5,6530ccc8e0180c07,b5f24bcd658e3bd5.obj,6530ccc8e0180c07.jpg,e83095158333fa20,A young gemsbok is resting under the tree
7115af5fd3e62ca0,6530ccc8e0180c07,7115af5fd3e62ca0.obj,6530ccc8e0180c07.jpg,e83095158333fa20,A young gemsbok is resting under the tree
39fa25fa685a2a71,6530ccc8e0180c07,39fa25fa685a2a71.obj,6530ccc8e0180c07.jpg,e83095158333fa20,A young gemsbok is resting under the tree
9e2c640d53381d60,6530ccc8e0180c07,9e2c640d53381d60.obj,6530ccc8e0180c07.jpg,e83095158333fa20,A young gemsbok is resting under the tree
9841cafe9b5e1f5e,6c66d2f4a2caecd8,9841cafe9b5e1f5e.obj,6c66d2f4a2caecd8.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
9841cafe9b5e1f5e,8fadd0a5150e55bb,9841cafe9b5e1f5e.obj,8fadd0a5150e55bb.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
9841cafe9b5e1f5e,b42e77de1e8cd61e,9841cafe9b5e1f5e.obj,b42e77de1e8cd61e.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
2acea48879fd7fec,6c66d2f4a2caecd8,2acea48879fd7fec.obj,6c66d2f4a2caecd8.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
2acea48879fd7fec,8fadd0a5150e55bb,2acea48879fd7fec.obj,8fadd0a5150e55bb.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
2acea48879fd7fec,b42e77de1e8cd61e,2acea48879fd7fec.obj,b42e77de1e8cd61e.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
d1fa77c870715aa6,6c66d2f4a2caecd8,d1fa77c870715aa6.obj,6c66d2f4a2caecd8.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
d1fa77c870715aa6,8fadd0a5150e55bb,d1fa77c870715aa6.obj,8fadd0a5150e55bb.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
d1fa77c870715aa6,b42e77de1e8cd61e,d1fa77c870715aa6.obj,b42e77de1e8cd61e.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
3575419b4b9d1e89,6c66d2f4a2caecd8,3575419b4b9d1e89.obj,6c66d2f4a2caecd8.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
3575419b4b9d1e89,8fadd0a5150e55bb,3575419b4b9d1e89.obj,8fadd0a5150e55bb.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
3575419b4b9d1e89,b42e77de1e8cd61e,3575419b4b9d1e89.obj,b42e77de1e8cd61e.jpg,dc38f0769707dc64,A tiny young dingo is basking in the sun near the lake
c75a9c7c8b59efc9,6df2f2988d50b092,c75a9c7c8b59efc9.obj,6df2f2988d50b092.jpg,e8fabf6f755bd6b9,"A juvenile dhole, which is Asiatic wild dog, is moving and playing in the forest"
c75a9c7c8b59efc9,937b1839eb275b01,c75a9c7c8b59efc9.obj,937b1839eb275b01.jpg,e8fabf6f755bd6b9,"A juvenile dhole, which is Asiatic wild dog, is moving and playing in the forest"
890f0812b9947e09,6df2f2988d50b092,890f0812b9947e09.obj,6df2f2988d50b092.jpg,e8fabf6f755bd6b9,"A juvenile dhole, which is Asiatic wild dog, is moving and playing in the forest"
890f0812b9947e09,937b1839eb275b01,890f0812b9947e09.obj,937b1839eb275b01.jpg,e8fabf6f755bd6b9,"A juvenile dhole, which is Asiatic wild dog, is moving and playing in the forest"
94ee98fd5cf5e505,6df2f2988d50b092,94ee98fd5cf5e505.obj,6df2f2988d50b092.jpg,e8fabf6f755bd6b9,"A juvenile dhole, which is Asiatic wild dog, is moving and playing in the forest"
94ee98fd5cf5e505,937b1839eb275b01,94ee98fd5cf5e505.obj,937b1839eb275b01.jpg,e8fabf6f755bd6b9,"A juvenile dhole, which is Asiatic wild dog, is moving and playing in the forest"
581129f2e0a8962a,6e352e7b339a177b,581129f2e0a8962a.obj,6e352e7b339a177b.jpg,754687fa7f45b78e,An angry cat is in defense and holding its tail straight up
581129f2e0a8962a,7312bcc2f590d40f,581129f2e0a8962a.obj,7312bcc2f590d40f.jpg,754687fa7f45b78e,An angry cat is in defense and holding its tail straight up
ebb4e5b69643d4ab,6e352e7b339a177b,ebb4e5b69643d4ab.obj,6e352e7b339a177b.jpg,754687fa7f45b78e,An angry cat is in defense and holding its tail straight up
ebb4e5b69643d4ab,7312bcc2f590d40f,ebb4e5b69643d4ab.obj,7312bcc2f590d40f.jpg,754687fa7f45b78e,An angry cat is in defense and holding its tail straight up
8504af9b6f6829dc,9013db08af141f27,8504af9b6f6829dc.obj,9013db08af141f27.jpg,2f61c298e0395353,A female Bornean orangutan is moving from tree to tree
f8b337766428bd4e,9013db08af141f27,f8b337766428bd4e.obj,9013db08af141f27.jpg,2f61c298e0395353,A female Bornean orangutan is moving from tree to tree
89defea2383d8c4c,9013db08af141f27,89defea2383d8c4c.obj,9013db08af141f27.jpg,2f61c298e0395353,A female Bornean orangutan is moving from tree to tree
59bd33136e830f43,95074b9474208918,59bd33136e830f43.obj,95074b9474208918.jpg,9fc9c2b5e115afd6,A cuviers dwarf caiman is resting
59bd33136e830f43,d6c208d1f02de99e,59bd33136e830f43.obj,d6c208d1f02de99e.jpg,9fc9c2b5e115afd6,A cuviers dwarf caiman is resting
130ee9cf38dcc2a1,95074b9474208918,130ee9cf38dcc2a1.obj,95074b9474208918.jpg,9fc9c2b5e115afd6,A cuviers dwarf caiman is resting
130ee9cf38dcc2a1,d6c208d1f02de99e,130ee9cf38dcc2a1.obj,d6c208d1f02de99e.jpg,9fc9c2b5e115afd6,A cuviers dwarf caiman is resting
67fbcae05765c5f0,95074b9474208918,67fbcae05765c5f0.obj,95074b9474208918.jpg,9fc9c2b5e115afd6,A cuviers dwarf caiman is resting
67fbcae05765c5f0,d6c208d1f02de99e,67fbcae05765c5f0.obj,d6c208d1f02de99e.jpg,9fc9c2b5e115afd6,A cuviers dwarf caiman is resting
b609dc59b3039257,a55d269a9117db3f,b609dc59b3039257.obj,a55d269a9117db3f.jpg,599966e85d6857ce,A female cassowary is standing near the river to watch the waterfall
b609dc59b3039257,b712443c86f071ee,b609dc59b3039257.obj,b712443c86f071ee.jpg,599966e85d6857ce,A female cassowary is standing near the river to watch the waterfall
1564b04086c2c084,a55d269a9117db3f,1564b04086c2c084.obj,a55d269a9117db3f.jpg,599966e85d6857ce,A female cassowary is standing near the river to watch the waterfall
1564b04086c2c084,b712443c86f071ee,1564b04086c2c084.obj,b712443c86f071ee.jpg,599966e85d6857ce,A female cassowary is standing near the river to watch the waterfall
b0334182d0c3faeb,a55d269a9117db3f,b0334182d0c3faeb.obj,a55d269a9117db3f.jpg,599966e85d6857ce,A female cassowary is standing near the river to watch the waterfall
b0334182d0c3faeb,b712443c86f071ee,b0334182d0c3faeb.obj,b712443c86f071ee.jpg,599966e85d6857ce,A female cassowary is standing near the river to watch the waterfall
15d746d0e8530e55,a862dd19d386dafb,15d746d0e8530e55.obj,a862dd19d386dafb.jpg,d4fd27c3ca61efc6,A grey seal is diving into the pool
